date,demand,unit_price,unit_cost,macro_multiplier,cycle_phase
2028-03-05,225.0,37.42,18.55,0.7464,rebound
2028-03-06,174.0,37.45,18.42,0.7471,rebound
2028-03-07,188.2,37.32,18.63,0.7479,rebound
2028-03-08,165.6,37.96,19.53,0.7486,rebound
2028-03-09,166.8,38.0,18.76,0.7493,rebound
2028-03-10,165.0,38.33,19.09,0.75,rebound
2028-03-11,194.6,37.56,19.62,0.7507,rebound
2028-03-12,250.9,37.87,19.43,0.7514,rebound
2028-03-13,193.8,37.86,19.53,0.7521,rebound
2028-03-14,195.1,39.03,19.27,0.7529,rebound
2028-03-15,188.5,38.34,19.95,0.7536,rebound
2028-03-16,171.0,38.56,19.1,0.7543,rebound
2028-03-17,178.6,38.98,18.86,0.755,rebound
2028-03-18,203.6,38.63,19.25,0.7557,rebound
2028-03-19,213.9,38.58,20.08,0.7564,rebound
2028-03-20,192.3,38.5,19.67,0.7571,rebound
2028-03-21,205.5,38.68,19.06,0.7579,rebound
2028-03-22,185.3,38.92,18.61,0.7586,rebound
2028-03-23,190.6,38.94,19.09,0.7593,rebound
2028-03-24,191.6,39.07,19.19,0.76,rebound
2028-03-25,234.6,40.27,19.18,0.7607,rebound
2028-03-26,210.6,38.78,18.9,0.7614,rebound
2028-03-27,199.1,38.56,18.56,0.7621,rebound
2028-03-28,211.7,39.91,18.66,0.7629,rebound
2028-03-29,164.3,40.55,18.91,0.7636,rebound
2028-03-30,199.9,39.87,19.16,0.7643,rebound
2028-03-31,188.0,40.56,18.99,0.765,rebound
2028-04-01,213.5,41.11,18.53,0.7657,rebound
2028-04-02,230.2,40.3,18.49,0.7664,rebound
2028-04-03,182.1,40.66,18.89,0.7671,rebound
2028-04-04,194.2,40.28,18.8,0.7679,rebound
2028-04-05,189.2,40.5,18.57,0.7686,rebound
2028-04-06,244.6,40.74,17.67,0.7693,rebound
2028-04-07,213.5,41.43,17.9,0.77,rebound
2028-04-08,217.3,41.92,18.53,0.7707,rebound
2028-04-09,210.8,41.64,18.63,0.7714,rebound
2028-04-10,238.0,40.96,18.4,0.7721,rebound
2028-04-11,152.8,41.1,18.26,0.7729,rebound
2028-04-12,177.6,41.4,18.21,0.7736,rebound
2028-04-13,194.6,41.67,18.32,0.7743,rebound
2028-04-14,195.6,42.03,17.74,0.775,rebound
2028-04-15,296.1,41.06,17.98,0.7757,rebound
2028-04-16,197.1,41.34,18.4,0.7764,rebound
2028-04-17,233.2,42.81,18.14,0.7771,rebound
2028-04-18,216.1,42.19,18.19,0.7779,rebound
2028-04-19,189.2,42.19,18.26,0.7786,rebound
2028-04-20,172.3,41.3,18.41,0.7793,rebound
2028-04-21,217.0,42.53,18.16,0.78,rebound
2028-04-22,207.6,42.29,18.03,0.7807,rebound
2028-04-23,244.3,41.27,18.51,0.7814,rebound
2028-04-24,231.9,41.37,17.92,0.7821,rebound
2028-04-25,231.2,42.28,18.46,0.7829,rebound
2028-04-26,193.6,41.26,18.12,0.7836,rebound
2028-04-27,211.0,42.17,18.95,0.7843,rebound
2028-04-28,222.5,41.55,19.41,0.785,rebound
2028-04-29,262.3,42.09,18.36,0.7857,rebound
2028-04-30,259.2,42.14,19.06,0.7864,rebound
2028-05-01,200.0,42.53,18.68,0.7871,rebound
2028-05-02,200.6,40.62,18.69,0.7879,rebound
2028-05-03,216.7,40.68,18.78,0.7886,rebound
2028-05-04,218.5,41.25,19.09,0.7893,rebound
2028-05-05,197.7,42.04,19.22,0.79,rebound
2028-05-06,254.1,41.33,18.84,0.7907,rebound
2028-05-07,266.6,40.28,18.91,0.7914,rebound
2028-05-08,273.3,41.29,19.49,0.7921,rebound
2028-05-09,236.9,40.66,19.6,0.7929,rebound
2028-05-10,208.0,41.21,18.87,0.7936,rebound
2028-05-11,219.6,39.85,19.12,0.7943,rebound
2028-05-12,174.1,40.76,19.54,0.795,rebound
2028-05-13,235.9,40.85,19.9,0.7957,rebound
2028-05-14,276.5,39.52,19.31,0.7964,rebound
2028-05-15,207.0,39.95,19.4,0.7971,rebound
2028-05-16,222.0,39.96,18.95,0.7979,rebound
2028-05-17,227.0,39.7,19.54,0.7986,rebound
2028-05-18,252.6,39.03,19.35,0.7993,rebound
2028-05-19,264.7,39.84,19.06,0.8,rebound
2028-05-20,309.3,38.75,19.15,0.8007,rebound
2028-05-21,332.5,39.13,19.81,0.8014,rebound
2028-05-22,214.8,39.21,19.55,0.8021,rebound
2028-05-23,239.0,39.03,19.51,0.8029,rebound
2028-05-24,225.8,39.03,18.7,0.8036,rebound
2028-05-25,223.0,37.72,18.55,0.8043,rebound
2028-05-26,243.0,37.39,18.39,0.805,rebound
2028-05-27,303.2,38.55,19.03,0.8057,rebound
2028-05-28,326.8,38.53,18.41,0.8064,rebound
2028-05-29,232.7,38.99,18.4,0.8071,rebound
2028-05-30,263.9,38.1,19.04,0.8079,rebound
2028-05-31,214.3,38.08,18.04,0.8086,rebound
2028-06-01,275.5,37.36,18.73,0.8093,rebound
2028-06-02,292.7,38.27,18.14,0.81,rebound
2028-06-03,278.6,38.76,18.5,0.8107,rebound
2028-06-04,346.3,37.82,19.16,0.8114,rebound
2028-06-05,302.5,38.25,18.49,0.8121,rebound
2028-06-06,254.1,38.61,18.26,0.8129,rebound
2028-06-07,239.2,38.62,18.24,0.8136,rebound
2028-06-08,296.6,38.51,18.2,0.8143,rebound
2028-06-09,292.1,38.59,18.09,0.815,rebound
2028-06-10,296.1,36.42,17.7,0.8157,rebound
2028-06-11,302.9,37.22,17.94,0.8164,rebound
2028-06-12,393.2,38.4,18.64,0.8171,rebound
2028-06-13,354.6,37.44,18.6,0.8179,rebound
2028-06-14,257.6,38.84,18.41,0.8186,rebound
2028-06-15,355.0,38.15,18.21,0.8193,rebound
2028-06-16,370.9,37.74,18.43,0.82,rebound
2028-06-17,339.9,39.06,18.34,0.8207,rebound
2028-06-18,356.7,38.4,18.47,0.8214,rebound
2028-06-19,381.4,38.35,18.79,0.8221,rebound
2028-06-20,343.0,39.33,18.73,0.8229,rebound
2028-06-21,355.4,38.96,18.27,0.8236,rebound
2028-06-22,316.3,38.6,18.15,0.8243,rebound
2028-06-23,291.3,38.78,17.83,0.825,rebound
2028-06-24,423.5,38.64,18.28,0.8257,rebound
2028-06-25,355.3,40.41,18.54,0.8264,rebound
2028-06-26,314.7,40.39,18.57,0.8271,rebound
2028-06-27,286.2,39.89,18.66,0.8279,rebound
2028-06-28,305.1,39.66,18.86,0.8286,rebound
2028-06-29,343.8,40.39,19.09,0.8293,rebound
2028-06-30,260.9,40.18,18.36,0.83,rebound
2028-07-01,306.1,40.81,18.58,0.8307,rebound
2028-07-02,291.0,40.87,18.64,0.8314,rebound
2028-07-03,283.2,40.72,19.2,0.8321,rebound
2028-07-04,276.0,40.68,19.6,0.8329,rebound
2028-07-05,280.0,41.25,19.15,0.8336,rebound
2028-07-06,229.5,41.07,19.26,0.8343,rebound
2028-07-07,338.8,40.35,18.99,0.835,rebound
2028-07-08,236.5,41.43,18.88,0.8357,rebound
2028-07-09,279.5,42.29,19.0,0.8364,rebound
2028-07-10,250.7,41.31,19.73,0.8371,rebound
2028-07-11,294.6,41.71,19.23,0.8379,rebound
2028-07-12,207.9,41.5,19.19,0.8386,rebound
2028-07-13,233.1,41.88,19.45,0.8393,rebound
2028-07-14,223.0,41.65,19.28,0.84,rebound
2028-07-15,274.5,43.04,19.58,0.8407,rebound
2028-07-16,278.7,42.14,19.23,0.8414,rebound
2028-07-17,311.8,41.96,19.3,0.8421,rebound
2028-07-18,253.8,42.14,19.34,0.8429,rebound
2028-07-19,221.4,42.05,18.97,0.8436,rebound
2028-07-20,242.0,42.75,18.99,0.8443,rebound
2028-07-21,275.5,41.66,19.28,0.845,rebound
2028-07-22,298.9,41.59,19.08,0.8457,rebound
2028-07-23,275.1,42.26,18.81,0.8464,rebound
2028-07-24,275.6,41.85,18.94,0.8471,rebound
2028-07-25,261.3,41.6,19.69,0.8479,rebound
2028-07-26,212.6,40.93,18.78,0.8486,rebound
2028-07-27,259.2,41.8,18.54,0.8493,rebound
2028-07-28,247.1,41.45,18.87,0.85,rebound
2028-07-29,260.7,42.21,19.2,0.8507,rebound
2028-07-30,291.5,41.04,18.56,0.8514,rebound
2028-07-31,311.2,41.7,18.5,0.8521,rebound
2028-08-01,302.7,41.37,18.39,0.8529,rebound
2028-08-02,212.9,40.96,18.06,0.8536,rebound
2028-08-03,278.3,41.83,18.4,0.8543,rebound
2028-08-04,331.2,41.8,18.72,0.855,rebound
2028-08-05,322.6,40.8,18.47,0.8557,rebound
2028-08-06,274.0,40.73,18.35,0.8564,rebound
2028-08-07,294.5,39.65,17.75,0.8571,rebound
2028-08-08,241.1,41.03,18.15,0.8579,rebound
2028-08-09,248.6,40.36,17.89,0.8586,rebound
2028-08-10,285.9,40.88,17.38,0.8593,rebound
2028-08-11,261.3,39.95,18.02,0.86,rebound
2028-08-12,295.5,40.31,18.4,0.8607,rebound
2028-08-13,333.0,40.12,17.91,0.8614,rebound
2028-08-14,287.2,40.01,17.95,0.8621,rebound
2028-08-15,245.8,39.4,18.78,0.8629,rebound
2028-08-16,265.5,39.15,18.46,0.8636,rebound
2028-08-17,259.3,38.78,18.67,0.8643,rebound
2028-08-18,266.4,39.32,18.72,0.865,rebound
2028-08-19,282.5,38.67,18.54,0.8657,rebound
2028-08-20,265.4,39.22,18.36,0.8664,rebound
2028-08-21,299.8,37.9,18.56,0.8671,rebound
2028-08-22,210.8,39.42,18.92,0.8679,rebound
2028-08-23,214.4,38.9,18.6,0.8686,rebound
2028-08-24,199.9,38.58,18.62,0.8693,rebound
2028-08-25,277.0,38.06,18.68,0.87,rebound
2028-08-26,270.1,37.96,18.96,0.8707,rebound
2028-08-27,271.6,38.06,18.56,0.8714,rebound
2028-08-28,249.5,38.55,19.3,0.8721,rebound
2028-08-29,270.4,38.27,19.14,0.8729,rebound
2028-08-30,274.3,38.33,18.68,0.8736,rebound
2028-08-31,297.5,38.54,19.49,0.8743,rebound
2028-09-01,259.2,38.37,18.45,0.875,rebound
2028-09-02,285.6,38.45,18.3,0.8757,rebound
2028-09-03,279.3,38.0,19.26,0.8764,rebound
2028-09-04,247.0,37.51,18.87,0.8771,rebound
2028-09-05,208.2,38.74,18.95,0.8779,rebound
2028-09-06,220.0,38.71,19.33,0.8786,rebound
2028-09-07,274.9,37.23,19.54,0.8793,rebound
2028-09-08,239.4,38.01,19.92,0.88,rebound
2028-09-09,248.7,39.33,19.39,0.8807,rebound
2028-09-10,265.6,38.87,19.01,0.8814,rebound
2028-09-11,294.5,38.82,19.43,0.8821,rebound
2028-09-12,276.0,37.22,19.14,0.8829,rebound
2028-09-13,254.7,38.27,19.05,0.8836,rebound
2028-09-14,234.1,38.16,19.55,0.8843,rebound
2028-09-15,215.4,38.58,19.59,0.885,rebound
2028-09-16,251.6,38.7,18.58,0.8857,rebound
2028-09-17,269.8,39.37,19.46,0.8864,rebound
2028-09-18,264.5,38.7,19.16,0.8871,rebound
2028-09-19,259.7,38.98,19.23,0.8879,rebound
2028-09-20,201.3,38.74,18.71,0.8886,rebound
2028-09-21,246.1,38.6,18.64,0.8893,rebound
2028-09-22,237.8,39.65,18.77,0.89,rebound
2028-09-23,257.0,40.15,19.04,0.8907,rebound
2028-09-24,233.0,39.72,18.76,0.8914,rebound
2028-09-25,232.7,40.58,18.65,0.8921,rebound
2028-09-26,233.6,39.8,18.99,0.8929,rebound
2028-09-27,217.8,40.42,18.4,0.8936,rebound
2028-09-28,211.5,39.27,17.99,0.8943,rebound
2028-09-29,218.1,40.61,18.69,0.895,rebound
2028-09-30,309.9,41.44,18.12,0.8957,rebound
2028-10-01,263.6,40.34,18.5,0.8964,rebound
2028-10-02,258.1,41.07,18.74,0.8971,rebound
2028-10-03,236.3,41.15,18.09,0.8979,rebound
2028-10-04,155.2,40.91,18.14,0.8986,rebound
2028-10-05,293.6,41.3,17.85,0.8993,rebound
2028-10-06,224.1,41.19,18.22,0.9,rebound
2028-10-07,240.3,41.03,17.98,0.9007,rebound
2028-10-08,305.0,41.48,17.63,0.9014,rebound
2028-10-09,273.4,41.43,18.11,0.9021,rebound
2028-10-10,210.2,41.71,18.48,0.9029,rebound
2028-10-11,184.0,40.61,17.77,0.9036,rebound
2028-10-12,195.1,41.6,18.24,0.9043,rebound
2028-10-13,239.9,42.4,17.96,0.905,rebound
2028-10-14,257.6,42.24,17.62,0.9057,rebound
2028-10-15,264.8,42.55,18.65,0.9064,rebound
2028-10-16,216.5,41.94,18.38,0.9071,rebound
2028-10-17,205.5,42.51,18.3,0.9079,rebound
2028-10-18,203.9,42.82,18.06,0.9086,rebound
2028-10-19,188.2,41.77,17.76,0.9093,rebound
2028-10-20,246.1,41.95,18.66,0.91,rebound
2028-10-21,246.6,43.47,18.21,0.9107,rebound
2028-10-22,259.2,41.72,19.04,0.9114,rebound
2028-10-23,241.5,40.97,18.3,0.9121,rebound
2028-10-24,206.2,42.65,18.47,0.9129,rebound
2028-10-25,171.4,41.89,18.58,0.9136,rebound
2028-10-26,223.4,41.0,18.61,0.9143,rebound
2028-10-27,246.9,41.03,18.88,0.915,rebound
2028-10-28,226.3,41.77,18.77,0.9157,rebound
2028-10-29,269.2,40.79,18.9,0.9164,rebound
2028-10-30,354.9,41.0,18.72,0.9171,rebound
2028-10-31,283.9,40.56,19.42,0.9179,rebound
2028-11-01,283.9,41.23,19.02,0.9186,rebound
2028-11-02,271.8,41.04,18.94,0.9193,rebound
2028-11-03,313.7,40.04,19.1,0.92,rebound
2028-11-04,337.8,41.58,18.81,0.9207,rebound
2028-11-05,358.0,40.19,19.01,0.9214,rebound
2028-11-06,345.2,40.34,19.24,0.9221,rebound
2028-11-07,309.9,41.47,19.27,0.9229,rebound
2028-11-08,266.3,40.18,19.76,0.9236,rebound
2028-11-09,286.5,39.87,19.2,0.9243,rebound
2028-11-10,298.1,39.71,19.33,0.925,rebound
2028-11-11,311.7,40.27,18.92,0.9257,rebound
2028-11-12,296.1,39.43,19.59,0.9264,rebound
2028-11-13,309.8,38.58,19.12,0.9271,rebound
2028-11-14,267.7,38.79,19.79,0.9279,rebound
2028-11-15,280.1,38.99,18.61,0.9286,rebound
2028-11-16,290.4,39.1,19.56,0.9293,rebound
2028-11-17,330.3,38.25,19.02,0.93,rebound
2028-11-18,330.2,39.0,18.98,0.9307,rebound
2028-11-19,216.0,38.57,18.66,0.9314,rebound
2028-11-20,215.2,38.17,19.16,0.9321,rebound
2028-11-21,165.8,38.46,19.29,0.9329,rebound
2028-11-22,198.9,39.46,18.45,0.9336,rebound
2028-11-23,219.7,38.23,18.89,0.9343,rebound
2028-11-24,231.7,38.25,18.53,0.935,rebound
2028-11-25,168.3,38.69,18.79,0.9357,rebound
2028-11-26,230.8,38.09,18.74,0.9364,rebound
2028-11-27,190.5,38.37,18.21,0.9371,rebound
2028-11-28,217.2,38.3,17.96,0.9379,rebound
2028-11-29,139.0,37.39,18.43,0.9386,rebound
2028-11-30,169.3,38.29,18.68,0.9393,rebound
2028-12-01,202.2,37.67,18.02,0.94,rebound
2028-12-02,182.1,37.79,18.34,0.9407,rebound
2028-12-03,164.3,37.96,18.5,0.9414,rebound
2028-12-04,180.3,37.41,18.08,0.9421,rebound
2028-12-05,200.2,38.39,17.88,0.9429,rebound
2028-12-06,161.3,38.46,18.11,0.9436,rebound
2028-12-07,168.3,39.22,18.45,0.9443,rebound
2028-12-08,204.9,37.88,18.18,0.945,rebound
2028-12-09,216.2,38.02,18.58,0.9457,rebound
2028-12-10,249.4,39.12,17.78,0.9464,rebound
2028-12-11,233.0,37.47,18.93,0.9471,rebound
2028-12-12,185.7,38.11,18.29,0.9479,rebound
2028-12-13,158.0,39.26,17.98,0.9486,rebound
2028-12-14,193.0,38.19,18.66,0.9493,rebound
2028-12-15,179.3,39.91,18.11,0.95,rebound
2028-12-16,189.3,38.58,18.06,0.9507,rebound
2028-12-17,228.7,38.39,18.16,0.9514,rebound
2028-12-18,176.2,39.07,17.54,0.9521,rebound
2028-12-19,160.9,39.19,18.62,0.9529,rebound
2028-12-20,192.9,39.05,18.38,0.9536,rebound
2028-12-21,205.6,39.2,18.35,0.9543,rebound
2028-12-22,172.8,39.64,18.2,0.955,rebound
2028-12-23,201.8,39.48,19.05,0.9557,rebound
2028-12-24,210.2,39.36,18.62,0.9564,rebound
2028-12-25,211.5,39.99,18.56,0.9571,rebound
2028-12-26,186.8,40.07,19.0,0.9579,rebound
2028-12-27,153.4,39.46,18.63,0.9586,rebound
2028-12-28,185.4,40.56,18.69,0.9593,rebound
2028-12-29,194.8,40.48,19.18,0.96,rebound
